s_id,direction,lane,lat,long,month,state,country,dailytraffic
104809,7,0,37.257868,107.876505,10,Colorado,USA,16536.677419354837
104210,7,1,37.656913,121.431921,10,California,USA,7801.6551724137935
100451,7,3,28.01417,82.61363,10,Florida,USA,5649.677419354839
100452,1,1,28.13092,82.5022,10,Florida,USA,8974.105263157895
101201,5,2,38.8005,75.2659,10,Delaware,USA,315.6
101201,5,1,38.8005,75.2659,10,Delaware,USA,690.7142857142857
10,3,0,31.362593,92.31462,10,Colorado,USA,6207.517241379311
101201,1,2,38.8005,75.2659,10,Delaware,USA,339.3333333333333
101201,1,1,38.8005,75.2659,10,Delaware,USA,339.6666666666667
101018,5,0,39.844024,104.984654,10,Colorado,USA,91885.44827586207
10,3,0,40.117957,104.509892,10,Colorado,USA,6207.517241379311
101018,1,0,39.844024,104.984654,10,Colorado,USA,83585.79310344828
100950,5,0,38.283044,104.605293,10,Colorado,USA,37703.645161290326
104210,7,2,37.656913,121.431921,10,California,USA,12357.827586206897
100950,1,0,38.283044,104.605293,10,Colorado,USA,38826.0
11,1,1,33.82814,84.34433,10,Alabama,USA,1232.3870967741937
10,7,0,31.362593,92.31462,10,Colorado,USA,6637.310344827586
100851,3,0,38.848323,104.685395,10,Colorado,USA,10836.290322580646
10,7,0,40.117957,104.509892,10,Colorado,USA,6637.310344827586
100571,5,0,39.570751,107.771834,10,Colorado,USA,2195.0
100571,1,0,39.570751,107.771834,10,Colorado,USA,2147.9032258064517
8,5,1,41.12808,104.8103,10,Colorado,USA,3726.548387096774
104376,1,0,39.558709,105.082619,10,Colorado,USA,11015.433333333332
11,1,1,32.735501,86.234957,10,Alabama,USA,1232.3870967741937
100452,5,2,28.13092,82.5022,10,Florida,USA,9049.677419354839
100452,5,1,28.13092,82.5022,10,Florida,USA,9200.838709677419
100452,1,2,28.13092,82.5022,10,Florida,USA,8920.947368421053
11,1,1,33.364511,79.240575,10,Alabama,USA,1232.3870967741937
100851,7,0,38.848323,104.685395,10,Colorado,USA,11608.354838709678
14,1,1,42.498125,71.165024,10,Alabama,USA,4109.064516129032
99890,5,0,38.045296,119.160785,10,California,USA,2420.8387096774195
109953,1,3,27.88925,82.3483,10,Florida,USA,16526.458333333332
88600,7,0,40.897256,124.083293,10,California,USA,144185.66666666666
7,7,1,41.670632,70.82737,10,Colorado,USA,3281.8709677419356
15,7,0,38.940368,108.402765,10,Colorado,USA,5414.096774193548
88600,3,0,40.897256,124.083293,10,California,USA,148289.33333333334
88550,7,4,40.897256,124.083293,10,California,USA,4810.0
88550,7,3,40.897256,124.083293,10,California,USA,1972.0
16,1,0,33.144218,98.085098,10,Colorado,USA,34757.31034482759
88550,3,2,40.897256,124.083293,10,California,USA,7151.0
7,7,1,41.670632,70.82737,10,Alabama,USA,1559.516129032258
88550,3,1,40.897256,124.083293,10,California,USA,7130.0
16,1,0,40.391024,104.993216,10,Colorado,USA,34757.31034482759
15,5,1,46.960706,116.930856,10,Alabama,USA,619.9032258064516
88240,7,4,34.065574,117.502159,10,California,USA,28631.0
88240,7,2,34.065574,117.502159,10,California,USA,24380.379310344826
16,1,0,40.80076,96.6983,10,Colorado,USA,34757.31034482759
7,7,1,40.582532,104.747863,10,Colorado,USA,3281.8709677419356
88240,7,1,34.065574,117.502159,10,California,USA,22098.137931034482
7,7,1,40.582532,104.747863,10,Alabama,USA,1559.516129032258
88240,3,5,34.065574,117.502159,10,California,USA,22557.172413793105
16,1,1,34.159717,81.273158,10,Alabama,USA,4076.516129032258
88240,3,4,34.065574,117.502159,10,California,USA,24429.48275862069
16,1,1,34.500414,87.283412,10,Alabama,USA,4076.516129032258
7,7,1,33.774151,84.624815,10,Colorado,USA,3281.8709677419356
88240,3,3,34.065574,117.502159,10,California,USA,19116.344827586207
88240,7,3,34.065574,117.502159,10,California,USA,29259.96551724138
7,7,1,33.774151,84.624815,10,Alabama,USA,1559.516129032258
88690,1,1,34.004809,117.650819,10,California,USA,7568.5
88690,5,3,34.004809,117.650819,10,California,USA,7294.5
90327,1,1,27.16947,81.3288,10,Florida,USA,2627.7580645161293
110177,3,3,28.83091,81.82208,10,Florida,USA,5578.467741935484
90229,7,1,27.41596,81.44515,10,Florida,USA,3000.1666666666665
7,7,1,42.753071,114.654476,10,Alabama,USA,1559.516129032258
90229,3,1,27.41596,81.44515,10,Florida,USA,2933.733333333333
15,5,1,32.38214,83.76813,10,Alabama,USA,619.9032258064516
110177,7,1,28.83091,81.82208,10,Florida,USA,3485.7903225806454
88810,5,3,33.947929,117.674635,10,California,USA,2703.0
15,5,1,32.455742,87.362864,10,Alabama,USA,619.9032258064516
88810,5,2,33.947929,117.674635,10,California,USA,13311.0
15,5,1,39.963192,77.977576,10,Alabama,USA,619.9032258064516
88690,1,2,34.004809,117.650819,10,California,USA,7066.0
88810,5,1,33.947929,117.674635,10,California,USA,14259.0
15,5,1,40.973025,74.601335,10,Alabama,USA,619.9032258064516
110177,7,2,28.83091,81.82208,10,Florida,USA,6667.741935483871
88810,1,5,33.947929,117.674635,10,California,USA,18958.0
15,5,1,41.12555,104.82255,10,Alabama,USA,619.9032258064516
88810,1,4,33.947929,117.674635,10,California,USA,2564.0
88730,7,2,33.714091,116.164575,10,California,USA,7169.178571428572
88730,7,1,33.714091,116.164575,10,California,USA,8045.035714285715
88730,3,4,33.714091,116.164575,10,California,USA,7863.964285714285
110177,7,3,28.83091,81.82208,10,Florida,USA,6660.564516129032
88730,3,3,33.714091,116.164575,10,California,USA,7869.964285714285
88690,5,4,34.004809,117.650819,10,California,USA,7683.0
88810,1,6,33.947929,117.674635,10,California,USA,15508.0
15,5,1,30.81482,90.53268,10,Alabama,USA,619.9032258064516
88240,3,2,34.065574,117.502159,10,California,USA,15769.034482758621
111400,1,1,60.5371,145.761,10,Alaska,USA,596.8620689655172
16,1,2,48.727384,116.302361,10,Alabama,USA,2453.2903225806454
86060,1,1,34.191015,117.361291,10,California,USA,14198.655172413793
7,3,2,42.753071,114.654476,10,Alabama,USA,493.96774193548384
116380,3,1,32.773669,115.501201,10,California,USA,9343.413793103447
86040,5,4,34.902581,116.886774,10,California,USA,10252.827586206897
16,1,3,34.500414,87.283412,10,Alabama,USA,103.29032258064517
86040,5,3,34.902581,116.886774,10,California,USA,13997.275862068966
30270,3,1,25.86463,81.1106,10,Florida,USA,1320.173076923077
86040,1,2,34.902581,116.886774,10,California,USA,13638.586206896553
116380,3,2,32.773669,115.501201,10,California,USA,3946.9655172413795
86040,1,1,34.902581,116.886774,10,California,USA,10565.448275862069
86060,1,2,34.191015,117.361291,10,California,USA,22301.206896551725
7,3,2,41.670632,70.82737,10,Alabama,USA,493.96774193548384
80283,5,2,28.53073,82.56778,10,Florida,USA,6260.9838709677415
7,3,2,33.774151,84.624815,10,Alabama,USA,493.96774193548384
116380,7,4,32.773669,115.501201,10,California,USA,8564.689655172413
80283,5,1,28.53073,82.56778,10,Florida,USA,5486.225806451613
16,5,0,33.144218,98.085098,10,Colorado,USA,36282.34482758621
80283,1,2,28.53073,82.56778,10,Florida,USA,5727.387096774193
80283,1,1,28.53073,82.56778,10,Florida,USA,6380.467741935484
80004,5,1,36.32949,93.565106,10,Arkansas,USA,1349.1935483870968
16,5,0,40.391024,104.993216,10,Colorado,USA,36282.34482758621
7,3,2,31.409424,86.043048,10,Alabama,USA,493.96774193548384
116670,3,0,32.693767,115.38056,10,California,USA,1488.7272727272727
116380,7,3,32.773669,115.501201,10,California,USA,5194.9655172413795
88240,3,1,34.065574,117.502159,10,California,USA,12707.620689655172
116240,7,4,32.768736,115.80052,10,California,USA,4576.586206896552
7,3,2,46.84773,96.88757,10,Alabama,USA,493.96774193548384
16,1,1,35.607663,84.208574,10,Alabama,USA,4076.516129032258
111400,5,1,60.5371,145.761,10,Alaska,USA,600.448275862069
116070,1,0,32.693775,115.378977,10,California,USA,2569.0
88090,5,0,34.298911,117.45767,10,California,USA,92637.32142857143
16,1,1,41.924202,71.031524,10,Alabama,USA,4076.516129032258
88090,1,0,34.298911,117.45767,10,California,USA,90533.71428571429
88080,7,0,33.918653,116.777018,10,California,USA,52861.51612903226
116070,5,0,32.693775,115.378977,10,California,USA,3199.2272727272725
16,1,1,48.32,103.3949,10,Alabama,USA,4076.516129032258
88080,3,0,33.918653,116.777018,10,California,USA,56958.87096774193
87780,5,4,33.64269,116.13335,10,California,USA,5476.714285714285
16,1,2,35.607663,84.208574,10,Alabama,USA,2453.2903225806454
16,1,1,48.727384,116.302361,10,Alabama,USA,4076.516129032258
87780,5,3,33.64269,116.13335,10,California,USA,4820.928571428572
7,7,1,31.409424,86.043048,10,Colorado,USA,3281.8709677419356
87780,1,2,33.64269,116.13335,10,California,USA,4794.714285714285
116240,3,2,32.768736,115.80052,10,California,USA,2825.862068965517
16,1,2,34.159717,81.273158,10,Alabama,USA,2453.2903225806454
87780,1,1,33.64269,116.13335,10,California,USA,6075.214285714285
7,7,1,31.409424,86.043048,10,Alabama,USA,1559.516129032258
16,1,2,34.500414,87.283412,10,Alabama,USA,2453.2903225806454
86060,5,4,34.191015,117.361291,10,California,USA,14443.172413793103
116240,7,3,32.768736,115.80052,10,California,USA,2985.137931034483
86060,5,3,34.191015,117.361291,10,California,USA,21426.655172413793
116240,3,1,32.768736,115.80052,10,California,USA,4631.931034482759
90327,1,2,27.16947,81.3288,10,Florida,USA,1238.4193548387098
7,7,1,42.753071,114.654476,10,Colorado,USA,3281.8709677419356
90327,5,1,27.16947,81.3288,10,Florida,USA,2817.532258064516
99440,1,0,39.775165,120.038975,10,California,USA,2003.6774193548388
109953,5,3,27.88925,82.3483,10,Florida,USA,21132.39285714286
7,7,2,46.84773,96.88757,10,Alabama,USA,1170.741935483871
109953,5,4,27.88925,82.3483,10,Florida,USA,19765.964285714286
99070,5,0,37.641189,118.916628,10,California,USA,3091.8387096774195
14,5,1,33.742225,86.814108,10,Alabama,USA,3939.9032258064517
99070,1,0,37.641189,118.916628,10,California,USA,3040.8064516129034
99060,5,0,37.380834,118.477361,10,California,USA,4244.741935483871
14,5,1,34.36628,83.28505,10,Alabama,USA,3939.9032258064517
109955,1,1,28.13405,82.41405,10,Florida,USA,8311.4
99060,1,0,37.380834,118.477361,10,California,USA,4140.774193548387
99440,5,0,39.775165,120.038975,10,California,USA,2049.2580645161293
14,5,1,35.07625,81.7314,10,Alabama,USA,3939.9032258064517
7,7,2,42.753071,114.654476,10,Alabama,USA,1170.741935483871
99050,1,0,37.117935,118.260322,10,California,USA,3507.3870967741937
14,5,1,41.15558,104.3495,10,Alabama,USA,3939.9032258064517
109955,1,2,28.13405,82.41405,10,Florida,USA,12288.48
99030,5,0,36.282397,118.006253,10,California,USA,3561.483870967742
14,5,1,42.498125,71.165024,10,Alabama,USA,3939.9032258064517
99030,1,0,36.282397,118.006253,10,California,USA,3467.1935483870966
98460,5,4,37.116738,118.259449,10,California,USA,2621.103448275862
7,7,2,41.670632,70.82737,10,Alabama,USA,1170.741935483871
14,5,1,43.02193,114.395661,10,Alabama,USA,3939.9032258064517
98460,5,3,37.116738,118.259449,10,California,USA,1092.9655172413793
99050,5,0,37.117935,118.260322,10,California,USA,3654.032258064516
98460,1,2,37.116738,118.259449,10,California,USA,985.551724137931
14,3,0,39.266509,103.605098,10,Colorado,USA,5677.548387096775
99450,5,0,37.399973,118.352436,10,California,USA,1272.8064516129032
99890,1,0,38.045296,119.160785,10,California,USA,2312.451612903226
14,1,1,43.02193,114.395661,10,Alabama,USA,4109.064516129032
99880,5,0,37.950396,119.113073,10,California,USA,3099.6129032258063
8,1,1,38.3426,80.8359,10,Colorado,USA,3844.8709677419356
99880,1,0,37.950396,119.113073,10,California,USA,2947.8387096774195
14,1,1,45.403412,97.016527,10,Alabama,USA,4109.064516129032
109953,1,4,27.88925,82.3483,10,Florida,USA,19977.041666666668
99870,5,0,37.812694,119.05352,10,California,USA,2830.548387096774
14,1,2,33.742225,86.814108,10,Alabama,USA,1697.5806451612902
99870,1,0,37.812694,119.05352,10,California,USA,2643.3870967741937
109953,1,5,27.88925,82.3483,10,Florida,USA,19871.375
99450,1,0,37.399973,118.352436,10,California,USA,1185.774193548387
99720,5,0,36.57927,118.057617,10,California,USA,3619.032258064516
99720,1,0,36.57927,118.057617,10,California,USA,3481.5806451612902
14,1,2,35.07625,81.7314,10,Alabama,USA,1697.5806451612902
99690,7,0,35.116944,118.203949,10,California,USA,11637.48275862069
109953,5,1,27.88925,82.3483,10,Florida,USA,13139.32142857143
99690,3,0,35.116944,118.203949,10,California,USA,12872.655172413793
8,1,1,35.808813,84.557077,10,Colorado,USA,3844.8709677419356
14,1,2,42.498125,71.165024,10,Alabama,USA,1697.5806451612902
99530,7,0,35.010274,117.649819,10,California,USA,8208.90322580645
109953,5,2,27.88925,82.3483,10,Florida,USA,17643.964285714286
99530,3,0,35.010274,117.649819,10,California,USA,9235.064516129032
14,3,0,30.607303,100.726659,10,Colorado,USA,5677.548387096775
14,1,2,34.36628,83.28505,10,Alabama,USA,1697.5806451612902
14,5,2,33.742225,86.814108,10,Alabama,USA,1600.6129032258063
109955,1,3,28.13405,82.41405,10,Florida,USA,8408.32
98460,1,1,37.116738,118.259449,10,California,USA,2560.2758620689656
95270,1,0,38.255165,119.223117,10,California,USA,2441.483870967742
109962,3,3,28.02784,82.20347,10,Florida,USA,25679.032258064515
7,7,1,46.84773,96.88757,10,Colorado,USA,3281.8709677419356
15,1,1,32.455742,87.362864,10,Alabama,USA,646.9032258064516
93100,5,0,37.57328,118.739025,10,California,USA,3804.5806451612902
109962,7,1,28.02784,82.20347,10,Florida,USA,15076.5
93100,1,0,37.57328,118.739025,10,California,USA,3688.7096774193546
15,1,1,39.963192,77.977576,10,Alabama,USA,646.9032258064516
7,7,1,46.84773,96.88757,10,Alabama,USA,1559.516129032258
93080,5,0,37.641189,118.916628,10,California,USA,4803.7307692307695
109962,7,2,28.02784,82.20347,10,Florida,USA,24377.166666666668
15,1,1,32.38214,83.76813,10,Alabama,USA,646.9032258064516
15,1,1,40.973025,74.601335,10,Alabama,USA,646.9032258064516
93050,5,0,36.57927,118.057617,10,California,USA,3942.516129032258
109962,7,3,28.02784,82.20347,10,Florida,USA,25734.066666666666
93050,1,0,36.57927,118.057617,10,California,USA,3835.6774193548385
15,1,1,41.12555,104.82255,10,Alabama,USA,646.9032258064516
91060,5,0,37.361411,118.395285,10,California,USA,7218.032258064516
15,1,1,46.960706,116.930856,10,Alabama,USA,646.9032258064516
110177,3,1,28.83091,81.82208,10,Florida,USA,5605.596774193548
91060,1,0,37.361411,118.395285,10,California,USA,6811.580645161291
110177,3,2,28.83091,81.82208,10,Florida,USA,6261.467741935484
90327,5,2,27.16947,81.3288,10,Florida,USA,954.0483870967741
15,3,0,38.940368,108.402765,10,Colorado,USA,5753.774193548387
93080,1,0,37.641189,118.916628,10,California,USA,4703.0
95270,5,0,38.255165,119.223117,10,California,USA,2590.2580645161293
109962,3,2,28.02784,82.20347,10,Florida,USA,23535.516129032258
95280,1,0,38.348469,119.452249,10,California,USA,2034.4516129032259
14,5,2,34.36628,83.28505,10,Alabama,USA,1600.6129032258063
97030,5,0,35.695348,117.867288,10,California,USA,1820.967741935484
109955,5,1,28.13405,82.41405,10,Florida,USA,7318.923076923077
14,5,2,35.07625,81.7314,10,Alabama,USA,1600.6129032258063
97030,1,0,35.695348,117.867288,10,California,USA,1842.225806451613
7,7,2,33.774151,84.624815,10,Alabama,USA,1170.741935483871
97000,5,0,36.210203,117.979577,10,California,USA,3538.6666666666665
109955,5,2,28.13405,82.41405,10,Florida,USA,13011.076923076924
97000,1,0,36.210203,117.979577,10,California,USA,3428.7
14,5,2,42.498125,71.165024,10,Alabama,USA,1600.6129032258063
96920,5,0,37.322349,118.389731,10,California,USA,4606.322580645161
96920,1,0,37.322349,118.389731,10,California,USA,4452.096774193548
14,7,0,30.607303,100.726659,10,Colorado,USA,5621.0
96540,5,0,35.380549,117.648133,10,California,USA,2256.1935483870966
96540,1,0,35.380549,117.648133,10,California,USA,2135.1290322580644
96440,5,0,36.803645,118.200348,10,California,USA,3812.6129032258063
14,7,0,39.266509,103.605098,10,Colorado,USA,5621.0
109955,5,3,28.13405,82.41405,10,Florida,USA,9041.26923076923
96440,1,0,36.803645,118.200348,10,California,USA,3651.6129032258063
95300,5,0,40.277996,121.254117,10,California,USA,2440.3870967741937
7,7,2,31.409424,86.043048,10,Alabama,USA,1170.741935483871
95300,1,0,40.277996,121.254117,10,California,USA,2332.967741935484
109962,3,1,28.02784,82.20347,10,Florida,USA,15926.290322580646
15,1,1,30.81482,90.53268,10,Alabama,USA,646.9032258064516
95280,5,0,38.348469,119.452249,10,California,USA,2164.1290322580644
26,3,1,32.139107,85.766053,10,Alabama,USA,468.9032258064516
130146,3,1,27.47488,82.32324,10,Florida,USA,3044.548387096774
119100,5,0,32.732428,117.111704,10,California,USA,75635.74193548386
140190,5,1,28.20722,82.3772,10,Florida,USA,11516.451612903225
31,1,1,39.9062,80.7558,10,Alabama,USA,4876.172413793103
161800,3,1,55.471659,131.808242,10,Alaska,USA,341.80645161290323
2,7,1,42.297652,73.223668,10,Alabama,USA,4589.451612903225
32990,3,1,38.707482,121.309458,10,California,USA,19664.290322580644
161800,7,1,55.471659,131.808242,10,Alaska,USA,341.80645161290323
161809,3,1,55.409713,131.720079,10,Alaska,USA,310.83870967741933
27,5,1,33.9775,83.6534,10,Alabama,USA,1343.967741935484
31,1,1,43.488773,111.349743,10,Alabama,USA,4876.172413793103
161809,7,1,55.409713,131.720079,10,Alaska,USA,313.96774193548384
32340,7,0,38.590923,121.287452,10,California,USA,53231.28571428572
140190,1,4,28.20722,82.3772,10,Florida,USA,9505.645161290322
169927,3,1,28.05314,82.00487,10,Florida,USA,6608.435483870968
39950,1,1,26.28762,81.74264,10,Florida,USA,12609.612903225807
27,5,1,33.377872,80.618367,10,Alabama,USA,1343.967741935484
32990,3,2,38.707482,121.309458,10,California,USA,22265.129032258064
2,7,1,44.279635,103.42148,10,Alabama,USA,4589.451612903225
39950,1,2,26.28762,81.74264,10,Florida,USA,18694.25806451613
169927,3,2,28.05314,82.00487,10,Florida,USA,3264.9032258064517
32340,3,0,38.590923,121.287452,10,California,USA,54567.142857142855
31,1,2,30.329407,87.683026,10,Alabama,USA,6958.206896551724
39950,1,3,26.28762,81.74264,10,Florida,USA,14809.870967741936
140190,1,2,28.20722,82.3772,10,Florida,USA,13037.09677419355
27,5,1,30.052656,90.459014,10,Alabama,USA,1343.967741935484
39950,5,1,26.28762,81.74264,10,Florida,USA,18272.8064516129
2,7,1,46.566668,111.807108,10,Alabama,USA,4589.451612903225
1,3,1,32.556338,93.618399,10,Colorado,USA,1172.1290322580646
32320,7,0,38.565954,121.336348,10,California,USA,81709.20689655172
39950,5,2,26.28762,81.74264,10,Florida,USA,16114.870967741936
140190,1,1,28.20722,82.3772,10,Florida,USA,11474.129032258064
31,1,2,39.9062,80.7558,10,Alabama,USA,6958.206896551724
140190,1,3,28.20722,82.3772,10,Florida,USA,14321.741935483871
140190,5,2,28.20722,82.3772,10,Florida,USA,12350.41935483871
2,7,1,41.721897,79.94965,10,Alabama,USA,4589.451612903225
39720,7,0,38.598189,121.547817,10,California,USA,47353.0
160460,1,1,35.883108,91.000364,10,Arkansas,USA,2077.2258064516127
27,5,1,42.059882,107.388514,10,Alabama,USA,1343.967741935484
36380,3,0,39.60156,121.61893,10,California,USA,1260.0
33000,7,3,38.707482,121.309458,10,California,USA,21985.548387096773
160460,1,2,35.883108,91.000364,10,Arkansas,USA,316.48387096774195
140199,1,2,28.23501,82.72819,10,Florida,USA,9565.387096774193
33000,7,2,38.707482,121.309458,10,California,USA,16362.806451612903
30,7,1,30.4145,87.49994,10,Alabama,USA,5025.5
1,3,1,40.62971,102.572141,10,Colorado,USA,1172.1290322580646
2,7,1,30.4541,91.1806,10,Alabama,USA,4589.451612903225
36380,7,0,39.60156,121.61893,10,California,USA,1127.0
33000,7,1,38.707482,121.309458,10,California,USA,16454.16129032258
30,7,1,47.200413,114.921289,10,Alabama,USA,5025.5
160460,5,1,35.883108,91.000364,10,Arkansas,USA,2168.0
36590,1,0,39.204807,120.199444,10,California,USA,6375.75
140199,1,1,28.23501,82.72819,10,Florida,USA,579.5806451612904
32990,3,5,38.707482,121.309458,10,California,USA,12212.612903225807
160708,5,1,58.404106,134.584573,10,Alaska,USA,2164.0
140190,5,3,28.20722,82.3772,10,Florida,USA,14714.129032258064
39720,3,0,38.598189,121.547817,10,California,USA,41376.8
160708,1,1,58.404106,134.584573,10,Alaska,USA,2202.3870967741937
27,5,1,34.500333,87.292009,10,Alabama,USA,1343.967741935484
32990,3,3,38.707482,121.309458,10,California,USA,22465.322580645163
39950,5,3,26.28762,81.74264,10,Florida,USA,12530.677419354839
2,7,1,34.624993,86.307843,10,Alabama,USA,4589.451612903225
36590,5,0,39.204807,120.199444,10,California,USA,6177.0
31,1,1,30.329407,87.683026,10,Alabama,USA,4876.172413793103
32990,3,4,38.707482,121.309458,10,California,USA,22329.774193548386
140190,5,4,28.20722,82.3772,10,Florida,USA,10595.0
160460,5,2,35.883108,91.000364,10,Arkansas,USA,367.19354838709677
27,5,1,41.573502,78.914515,10,Alabama,USA,1343.967741935484
1,3,1,37.8008,80.8366,10,Colorado,USA,1172.1290322580646
140199,1,3,28.23501,82.72819,10,Florida,USA,9242.774193548386
27,1,1,47.394744,116.658407,10,Alabama,USA,1223.483870967742
40068,3,1,27.2621,81.9845,10,Florida,USA,2211.6774193548385
169948,5,2,27.87893,81.59732,10,Florida,USA,5808.24
44320,1,1,37.226341,121.975222,10,California,USA,18465.58620689655
32080,1,0,38.904086,121.065652,10,California,USA,4780.482758620689
31,5,1,43.488773,111.349743,10,Alabama,USA,8070.6551724137935
1,1,1,40.349093,74.616586,10,Alabama,USA,652.0
27,1,1,33.9775,83.6534,10,Alabama,USA,1223.483870967742
44320,1,2,37.226341,121.975222,10,California,USA,19868.793103448275
32020,5,4,39.5388,122.21474,10,California,USA,7953.0
169951,3,1,28.15774,81.81207,10,Florida,USA,12198.677419354839
32020,5,3,39.5388,122.21474,10,California,USA,6868.3448275862065
31,5,2,30.329407,87.683026,10,Alabama,USA,8355.344827586207
169951,3,2,28.15774,81.81207,10,Florida,USA,17352.435483870966
44320,5,3,37.226341,121.975222,10,California,USA,18496.758620689656
134340,7,1,61.159278,149.917904,10,Alaska,USA,3340.0806451612902
44040,5,0,38.431146,122.715377,10,California,USA,62263.769230769234
32020,1,2,39.5388,122.21474,10,California,USA,7001.689655172414
44320,5,4,37.226341,121.975222,10,California,USA,18696.03448275862
169951,3,3,28.15774,81.81207,10,Florida,USA,16974.6935483871
32020,1,1,39.5388,122.21474,10,California,USA,7649.758620689655
27,1,1,33.377872,80.618367,10,Alabama,USA,1223.483870967742
49000,1,0,37.723637,121.940148,10,California,USA,58015.44827586207
134340,3,2,61.159278,149.917904,10,Alaska,USA,3446.3225806451615
49000,1,1,37.723637,121.940148,10,California,USA,14261.931034482759
31,5,2,39.9062,80.7558,10,Alabama,USA,8355.344827586207
27,1,1,30.052656,90.459014,10,Alabama,USA,1223.483870967742
49000,1,2,37.723637,121.940148,10,California,USA,20523.793103448275
134340,3,1,61.159278,149.917904,10,Alaska,USA,6173.741935483871
1,1,1,34.530684,88.009641,10,Alabama,USA,652.0
133724,7,1,61.137551,149.809548,10,Alaska,USA,5685.78
32,1,1,30.283723,87.686463,10,Alabama,USA,699.6206896551724
134340,3,3,61.159278,149.917904,10,Alaska,USA,2944.483870967742
31,5,1,39.9062,80.7558,10,Alabama,USA,8070.6551724137935
27,1,1,34.500333,87.292009,10,Alabama,USA,1223.483870967742
32080,5,0,38.904086,121.065652,10,California,USA,5008.666666666667
169927,7,1,28.05314,82.00487,10,Florida,USA,4371.5
140079,5,2,28.45137,82.1872,10,Florida,USA,3481.0967741935483
169927,7,2,28.05314,82.00487,10,Florida,USA,4551.903225806452
40068,7,1,27.2621,81.9845,10,Florida,USA,2225.6774193548385
2,7,2,30.4541,91.1806,10,Alabama,USA,3995.6774193548385
32250,7,0,38.553142,121.436414,10,California,USA,101962.2
27,1,1,47.382861,108.768489,10,Alabama,USA,1223.483870967742
40145,1,1,27.25058,81.8452,10,Florida,USA,2684.0967741935483
140079,5,1,28.45137,82.1872,10,Florida,USA,4032.483870967742
169948,1,1,27.87893,81.59732,10,Florida,USA,6865.88
40145,1,2,27.25058,81.8452,10,Florida,USA,1604.1612903225807
31,1,3,30.329407,87.683026,10,Alabama,USA,5943.379310344828
40145,5,1,27.25058,81.8452,10,Florida,USA,2724.548387096774
1,1,1,43.009174,71.434399,10,Alabama,USA,652.0
27,1,1,42.059882,107.388514,10,Alabama,USA,1223.483870967742
169948,1,2,27.87893,81.59732,10,Florida,USA,5806.76
40145,5,2,27.25058,81.8452,10,Florida,USA,1423.1612903225807
169948,5,1,27.87893,81.59732,10,Florida,USA,6642.96
134340,7,2,61.159278,149.917904,10,Alaska,USA,7203.9838709677415
44040,1,0,38.431146,122.715377,10,California,USA,61263.96296296296
1,1,1,42.485615,73.202094,10,Alabama,USA,652.0
169948,1,3,27.87893,81.59732,10,Florida,USA,46.0
43460,3,0,38.537583,121.7384,10,California,USA,59595.4
32320,3,0,38.565954,121.336348,10,California,USA,80770.62068965517
140079,1,1,28.45137,82.1872,10,Florida,USA,3440.064516129032
32090,1,0,38.904086,121.065652,10,California,USA,7106.517241379311
2,7,2,34.624993,86.307843,10,Alabama,USA,3995.6774193548385
40145,5,3,27.25058,81.8452,10,Florida,USA,79.29032258064517
140079,1,2,28.45137,82.1872,10,Florida,USA,4042.483870967742
31,5,1,30.329407,87.683026,10,Alabama,USA,8070.6551724137935
32090,5,0,38.904086,121.065652,10,California,USA,6678.275862068966
27,1,1,41.573502,78.914515,10,Alabama,USA,1223.483870967742
49000,1,3,37.723637,121.940148,10,California,USA,19173.103448275862
30,3,1,47.200413,114.921289,10,Alabama,USA,5095.6875
2,7,0,39.739875,104.671758,10,Colorado,USA,14312.0
28,1,2,34.464705,87.753488,10,Alabama,USA,1510.7096774193549
34580,7,1,38.969778,121.017724,10,California,USA,5005.857142857143
28,5,1,47.545029,111.471607,10,Alabama,USA,4081.935483870968
150183,5,2,27.67815,82.67787,10,Florida,USA,14290.90322580645
2,3,1,30.4541,91.1806,10,Alabama,USA,5312.806451612903
150183,5,1,27.67815,82.67787,10,Florida,USA,13029.548387096775
28,1,2,32.237547,81.148456,10,Alabama,USA,1510.7096774193549
160058,1,1,41.81851,71.51106,10,Arkansas,USA,6917.709677419355
34090,7,2,38.575283,121.559791,10,California,USA,7592.333333333333
34580,7,2,38.969778,121.017724,10,California,USA,10673.57142857143
160058,1,2,35.847632,90.765843,10,Arkansas,USA,3236.032258064516
150183,1,2,27.67815,82.67787,10,Florida,USA,14351.354838709678
2,3,1,34.624993,86.307843,10,Alabama,USA,5312.806451612903
34580,7,3,38.969778,121.017724,10,California,USA,9708.714285714286
34090,7,3,38.575283,121.559791,10,California,USA,15267.190476190477
1,5,1,42.485615,73.202094,10,Alabama,USA,619.741935483871
34090,7,1,38.575283,121.559791,10,California,USA,1821.3809523809523
150183,1,1,27.67815,82.67787,10,Florida,USA,12500.064516129032
160058,1,2,41.81851,71.51106,10,Arkansas,USA,3236.032258064516
28,5,2,32.237547,81.148456,10,Alabama,USA,1702.9032258064517
35120,5,0,38.541204,121.473813,10,California,USA,118546.0
150086,7,2,27.87279,82.60599,10,Florida,USA,6226.048387096775
2,3,1,41.721897,79.94965,10,Alabama,USA,5312.806451612903
160058,5,1,35.847632,90.765843,10,Arkansas,USA,6630.741935483871
28,1,1,43.78115,114.416403,10,Alabama,USA,4277.677419354839
35430,1,3,38.671228,121.59102,10,California,USA,16614.83870967742
